timestamp,frame_number,protocol,event_type,src_ip,src_port,dst_ip,dst_port,stream_id,summary
2024-11-04T13:05:34.598926Z,2231,tcp,tcp,172.23.4.115,55076,20.194.184.156,443,10,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.598926Z,2231,tls,tls,172.23.4.115,55076,20.194.184.156,443,10,TLS SNI
2024-11-04T13:05:34.600851Z,2232,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.600851Z,2232,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.600851Z,2233,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.601067Z,2234,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.601887Z,2235,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.604961Z,2236,tcp,tcp,116.202.120.165,443,172.23.4.115,55078,12,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.604985Z,2237,tcp,tcp,172.23.4.115,55078,116.202.120.165,443,12,TCP syn=False ack=False rst=True
2024-11-04T13:05:34.609595Z,2238,tcp,tcp,116.202.120.165,443,172.23.4.115,55075,9,TCP syn=False ack=False rst=True
2024-11-04T13:05:34.609595Z,2239,tcp,tcp,116.202.120.165,443,172.23.4.115,55074,8,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2240,tcp,tcp,116.202.120.165,443,172.23.4.115,55079,13,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2241,tcp,tcp,116.202.120.165,443,172.23.4.115,55077,11,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2242,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2243,tcp,tcp,116.202.120.165,443,172.23.4.115,55080,14,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2244,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2245,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2246,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2247,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2247,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.609595Z,2248,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2249,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2250,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609595Z,2251,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.609646Z,2252,tcp,tcp,172.23.4.115,55074,116.202.120.165,443,8,TCP syn=False ack=False rst=True
2024-11-04T13:05:34.609720Z,2253,tcp,tcp,172.23.4.115,55079,116.202.120.165,443,13,TCP syn=False ack=False rst=True
2024-11-04T13:05:34.609778Z,2254,tcp,tcp,172.23.4.115,55077,116.202.120.165,443,11,TCP syn=False ack=False rst=True
2024-11-04T13:05:34.609902Z,2255,tcp,tcp,172.23.4.115,55080,116.202.120.165,443,14,TCP syn=False ack=False rst=True
2024-11-04T13:05:34.610048Z,2256,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.610551Z,2257,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.610551Z,2258,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.610551Z,2258,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.610576Z,2259,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.612889Z,2260,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.612889Z,2261,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.612889Z,2262,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.612889Z,2263,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.612933Z,2264,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.613509Z,2265,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.613509Z,2266,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.613509Z,2266,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.613543Z,2267,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.613969Z,2268,dns,dns,172.23.4.115,56926,172.23.4.1,53,,DNS consent.cookiebot.com
2024-11-04T13:05:34.614383Z,2269,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.614383Z,2270,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.614446Z,2271,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.614589Z,2272,dns,dns,172.23.4.115,62895,172.23.4.1,53,,DNS consent.cookiebot.com
2024-11-04T13:05:34.615286Z,2273,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.615286Z,2274,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.615371Z,2275,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.616432Z,2276,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.616432Z,2277,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.616432Z,2277,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.616491Z,2278,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.617362Z,2279,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.617362Z,2280,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.617362Z,2281,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.617362Z,2282,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.617410Z,2283,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.618240Z,2284,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.618240Z,2285,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.618240Z,2285,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.618310Z,2286,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.619040Z,2287,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.619040Z,2288,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.619077Z,2289,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.620261Z,2290,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.620261Z,2291,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.620307Z,2292,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.621005Z,2293,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.621005Z,2294,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.621005Z,2294,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.621005Z,2295,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.621005Z,2296,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.621123Z,2297,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.622102Z,2298,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.622102Z,2298,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.622102Z,2299,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.622138Z,2300,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.622805Z,2301,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.622805Z,2302,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.622867Z,2303,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.624062Z,2304,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.624062Z,2305,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.624062Z,2305,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.624107Z,2306,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625280Z,2307,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625280Z,2308,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625280Z,2309,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625280Z,2310,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625411Z,2311,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625914Z,2312,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625914Z,2313,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625914Z,2313,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.625914Z,2314,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.625991Z,2315,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.626855Z,2316,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.626855Z,2317,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.626855Z,2318,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.626888Z,2319,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.627852Z,2320,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.627852Z,2321,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.627852Z,2321,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.627852Z,2322,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.627906Z,2323,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.628815Z,2324,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.628815Z,2325,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.628815Z,2326,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.628876Z,2327,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.629453Z,2328,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.629453Z,2329,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.629453Z,2329,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.629478Z,2330,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.630413Z,2331,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.630413Z,2332,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.630413Z,2333,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.630413Z,2334,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.630447Z,2335,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2336,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2337,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2337,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.637563Z,2338,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2339,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2340,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2341,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2342,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2343,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2343,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.637563Z,2344,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2345,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637563Z,2346,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.637709Z,2347,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.645477Z,2348,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.645477Z,2349,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.645477Z,2349,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.645477Z,2350,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.645477Z,2351,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.645477Z,2352,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.645477Z,2352,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.645477Z,2353,dns,dns,172.23.4.1,53,172.23.4.115,56926,,DNS consent.cookiebot.com 23.215.7.5
2024-11-04T13:05:34.645477Z,2354,dns,dns,172.23.4.1,53,172.23.4.115,62895,,DNS consent.cookiebot.com
2024-11-04T13:05:34.645571Z,2355,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.652121Z,2356,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=True ack=False rst=False
2024-11-04T13:05:34.671349Z,2357,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=True ack=True rst=False
2024-11-04T13:05:34.671697Z,2358,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.675316Z,2359,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.675316Z,2359,tls,tls,172.23.4.115,55083,23.215.7.5,443,17,TLS SNI consent.cookiebot.com
2024-11-04T13:05:34.680665Z,2360,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.680665Z,2360,tls,tls,172.23.4.115,55081,192.124.249.13,443,15,TLS SNI
2024-11-04T13:05:34.681016Z,2361,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.681016Z,2361,tls,tls,172.23.4.115,55081,192.124.249.13,443,15,TLS SNI
2024-11-04T13:05:34.695231Z,2362,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.695231Z,2362,tls,tls,23.215.7.5,443,172.23.4.115,55083,17,TLS SNI
2024-11-04T13:05:34.695231Z,2363,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.695231Z,2364,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.695231Z,2364,tls,tls,23.215.7.5,443,172.23.4.115,55083,17,TLS SNI
2024-11-04T13:05:34.695339Z,2365,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.697375Z,2366,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.697375Z,2366,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.697375Z,2367,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.697375Z,2368,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.697375Z,2369,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.697491Z,2370,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.698001Z,2371,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.698001Z,2372,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.698001Z,2372,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.698001Z,2373,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.698001Z,2373,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.698001Z,2374,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.698001Z,2375,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.698001Z,2376,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.698001Z,2376,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.698139Z,2377,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.699123Z,2378,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.699123Z,2378,tls,tls,172.23.4.115,55083,23.215.7.5,443,17,TLS SNI
2024-11-04T13:05:34.700195Z,2379,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.700195Z,2379,tls,tls,172.23.4.115,55083,23.215.7.5,443,17,TLS SNI
2024-11-04T13:05:34.701181Z,2380,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.701181Z,2380,tls,tls,172.23.4.115,55083,23.215.7.5,443,17,TLS SNI
2024-11-04T13:05:34.701396Z,2381,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.701396Z,2381,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.701396Z,2382,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.701451Z,2383,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.706921Z,2384,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.706921Z,2385,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.706921Z,2386,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.706921Z,2387,tcp,tcp,192.124.249.13,443,172.23.4.115,55081,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.706921Z,2387,tls,tls,192.124.249.13,443,172.23.4.115,55081,15,TLS SNI
2024-11-04T13:05:34.707036Z,2388,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.708427Z,2389,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.708427Z,2389,tls,tls,172.23.4.115,55081,192.124.249.13,443,15,TLS SNI
2024-11-04T13:05:34.713478Z,2390,tcp,tcp,172.23.4.115,55081,192.124.249.13,443,15,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.713478Z,2390,tls,tls,172.23.4.115,55081,192.124.249.13,443,15,TLS SNI
2024-11-04T13:05:34.717177Z,2391,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.718535Z,2392,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.718535Z,2393,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.718535Z,2393,tls,tls,23.215.7.5,443,172.23.4.115,55083,17,TLS SNI
2024-11-04T13:05:34.719100Z,2394,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.719100Z,2394,tls,tls,23.215.7.5,443,172.23.4.115,55083,17,TLS SNI
2024-11-04T13:05:34.719100Z,2395,tcp,tcp,23.215.7.5,443,172.23.4.115,55083,17,TCP syn=False ack=True rst=False
2024-11-04T13:05:34.719179Z,2396,tcp,tcp,172.23.4.115,55083,23.215.7.5,443,17,TCP syn=False ack=True rst=False
